program,routeOrSite,stationOrPoint,latitude,longitude,region,basin,percWetlandAndOpenwater250m,percWetland2500m,percUrban2500m,percAg2500m
glmmp,ON591,B,44.17179000000004,-77.20822,southern,ontario,100,33.99810066476733,1.7003572559128113,22.615655948989282
glmmp,ON591,C,44.171980000000026,-77.20445,southern,ontario,98.7603305785124,35.70298014742459,1.6913128024239135,23.02265635598969
glmmp,ON591,D,44.17396999999998,-77.2036,southern,ontario,100,37.305676066522054,1.8347794649313087,26.563629790310916
glmmp,ON591,E,44.17642000000007,-77.1996,southern,ontario,100,39.5757959479016,2.206946454413893,32.000723589001446
glmmp,ON591,F,44.179370000000006,-77.19628,southern,ontario,100,41.201445347786816,2.804878048780488,37.9223125564589
glmmp,ON592,A,44.17198999999993,-77.20005,southern,ontario,70.66115702479338,36.491497829233,1.7592257597684517,24.83267004341534
glmmp,ON592,B,44.17441000000002,-77.19836,southern,ontario,80.49792531120332,38.22744743386842,2.102645263395885,29.613384580601405
glmmp,ON592,C,44.17651000000002,-77.19688,southern,ontario,87.19008264462809,39.56769467305779,2.6363389707877367,33.440354526544276
glmmp,ON592,D,44.180049999999994,-77.19371,southern,ontario,99.5850622406639,41.88865270679752,2.9306679933064994,39.116276966215914
glmmp,ON592,E,44.18197999999996,-77.19294,southern,ontario,100,42.96236048981068,2.8466856445709636,40.51330712575121
glmmp,ON593,A,44.171509999999955,-77.21215,southern,ontario,90.41666666666666,31.860328373060742,2.0127549866570176,20.692930480799674
glmmp,ON593,B,44.173820000000035,-77.21184,southern,ontario,96.55172413793103,33.153675438199194,2.63145975814122,24.2221115086734
glmmp,ON593,C,44.17344999999999,-77.20851,southern,ontario,100,34.80975433199113,1.9409129982355338,25.344975795140932
glmmp,ON593,D,44.175220000000046,-77.20616,southern,ontario,100,37.29925356254241,2.1714544220764536,28.038905225062205
glmmp,ON593,E,44.17666000000004,-77.20269,southern,ontario,100,39.754784418404746,2.207845088901959,30.656471972130483
glmmp,ON594,A,44.096900000000005,-77.32579,southern,ontario,100,50.36648267125147,0.8460772780743824,2.0948330467830965
glmmp,ON594,B,44.09280999999997,-77.3303,southern,ontario,100,52.137100425608985,3.060762473965408,5.030335959431314
glmmp,ON594,C,44.08849000000001,-77.33247,southern,ontario,99.99999999999999,49.8394754691386,4.187203255708796,9.89373728238752
glmmp,ON594,D,44.085849999999944,-77.3357,southern,ontario,100,50.16061168167217,4.302583359724924,14.676740713930233
